consecutive_number,county,type_of_intersection,light_condition,atmospheric_conditions_1,hour_of_crash,functional_system,related_factors,delay_to_hospital,delay_to_scene,age,person_type,seating_position,restraint,survived,rollover,airbag,alcohol,drugs,related_factors_person_level1,travel_speed,speeding_related,extent_of_damage,body_type,vehicle_removal,manner_of_collision,roadway_surface_condition,first_harmful_event,most_harmful_event
170897,97,Four-Way Intersection,1,1,9,3,0,,,67,1,11,0.50,1,0,1,0,0,0,49.0,0,Disabling Damage,5.0,Towed Due to Disabling Damage,6,1.0,12,12.0
10770,83,Four-Way Intersection,1,1,12,3,14,2.0,1.0,68,1,11,1.00,1,0,1,0,0,0,14.0,0,Disabling Damage,21.0,Towed Due to Disabling Damage,6,1.0,12,12.0
10499,43,Not an Intersection,1,2,18,5,0,,0.0,21,1,11,1.00,1,0,1,0,0,0,20.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,2.0,12,12.0
490195,49,Four-Way Intersection,1,1,12,3,0,1.0,0.0,68,1,11,0.50,1,1,0,0,0,0,35.0,0,Disabling Damage,90.0,Towed Due to Disabling Damage,6,1.0,12,1.0
390596,131,Four-Way Intersection,2,5,5,3,3,1.0,1.0,83,1,11,0.50,1,0,1,0,0,0,998.0,0,Disabling Damage,30.0,Towed Due to Disabling Damage,6,1.0,12,12.0
240313,5,T-Intersection,1,10,15,3,0,,,73,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,5.0,Towed Due to Disabling Damage,6,1.0,12,30.0
350044,1,Four-Way Intersection,1,1,12,7,0,0.0,0.0,60,1,11,1.00,1,1,0,0,0,0,0.0,0,Disabling Damage,14.0,Towed Due to Disabling Damage,6,1.0,12,12.0
390948,37,Four-Way Intersection,1,10,15,2,0,,0.0,87,1,11,1.00,1,0,0,0,0,0,5.0,0,Disabling Damage,14.0,Towed Due to Disabling Damage,6,1.0,12,12.0
550123,79,Four-Way Intersection,1,1,11,4,0,,0.0,54,1,11,0.50,1,0,1,0,0,0,999.0,0,Disabling Damage,2.0,Towed Due to Disabling Damage,6,1.0,12,12.0
61223,95,Not an Intersection,1,1,15,4,0,,,16,1,11,1.00,1,0,1,0,0,0,998.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
122680,55,T-Intersection,1,1,13,3,0,,,86,1,11,0.50,1,0,0,0,0,0,5.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
481921,113,T-Intersection,1,1,13,5,0,,,81,1,11,1.00,1,0,0,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
450162,45,T-Intersection,1,2,9,3,0,,,29,1,11,0.50,1,0,1,1,0,0,10.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,6,2.0,12,12.0
510093,121,Not an Intersection,1,4,18,1,0,,0.0,60,1,11,1.00,1,0,1,0,0,0,65.0,0,Disabling Damage,30.0,Towed Due to Disabling Damage,6,4.0,12,12.0
270038,53,Not an Intersection,1,1,15,4,0,,0.0,46,1,11,1.00,1,0,0,0,0,0,50.0,0,Disabling Damage,30.0,Towed Due to Disabling Damage,6,4.0,12,12.0
490054,35,T-Intersection,3,4,21,4,0,,0.0,80,1,11,0.50,1,0,0,0,0,0,4.0,0,Disabling Damage,31.0,Towed Due to Disabling Damage,6,2.0,12,12.0
550010,105,Not an Intersection,1,1,10,3,0,,,69,1,11,1.00,1,1,0,0,0,0,999.0,1,Disabling Damage,30.0,Towed Due to Disabling Damage,6,4.0,12,12.0
121800,107,T-Intersection,2,10,6,3,0,,,46,1,11,1.00,1,0,0,0,0,0,10.0,0,Disabling Damage,30.0,Towed Due to Disabling Damage,6,1.0,12,12.0
240421,33,Not an Intersection,3,1,6,1,0,,0.0,68,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,6.0,Towed Due to Disabling Damage,6,1.0,12,12.0
40622,21,Not an Intersection,2,10,5,1,0,,0.0,24,1,11,1.00,1,0,0,0,0,0,75.0,1,Disabling Damage,30.0,Towed Due to Disabling Damage,6,1.0,12,12.0
260125,23,Not an Intersection,1,10,7,3,0,,,75,1,11,0.50,1,0,0,0,0,0,998.0,0,Disabling Damage,31.0,Towed Due to Disabling Damage,6,1.0,12,12.0
482634,491,T-Intersection,4,5,6,3,0,,,27,1,11,1.00,1,0,0,0,0,0,998.0,0,Disabling Damage,31.0,Towed Due to Disabling Damage,6,1.0,12,12.0
10005,45,T-Intersection,1,1,7,3,0,,0.0,24,1,11,1.00,1,1,0,0,0,0,15.0,0,Disabling Damage,3.0,Towed Due to Disabling Damage,6,1.0,12,12.0
130141,117,Not an Intersection,2,1,19,5,0,,,18,1,11,1.00,1,0,0,0,0,0,998.0,1,Disabling Damage,31.0,Towed Due to Disabling Damage,6,1.0,12,12.0
160155,1,T-Intersection,1,1,11,3,0,,0.0,62,1,11,0.50,1,0,0,0,0,0,998.0,0,Disabling Damage,31.0,Towed Due to Disabling Damage,6,1.0,12,12.0
482133,201,Four-Way Intersection,1,1,9,4,0,,,52,1,11,0.50,1,0,0,0,1,0,998.0,0,Disabling Damage,31.0,Towed Due to Disabling Damage,6,1.0,12,38.0
40526,21,Four-Way Intersection,1,10,7,3,0,,0.0,16,1,11,0.50,1,1,0,0,0,0,10.0,0,Disabling Damage,31.0,Towed Due to Disabling Damage,6,1.0,12,12.0
450517,63,Not an Intersection,1,2,18,3,0,,,21,1,11,0.50,1,0,0,0,0,0,35.0,1,Disabling Damage,31.0,Towed Due to Disabling Damage,6,2.0,12,12.0
180229,39,Not an Intersection,4,10,6,3,0,,,54,1,11,0.67,1,1,0,0,0,0,998.0,0,Disabling Damage,31.0,Towed Due to Disabling Damage,6,1.0,12,12.0
481171,139,Four-Way Intersection,2,10,1,4,0,0.0,0.0,19,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,31.0,Towed Due to Disabling Damage,6,1.0,12,12.0
62939,1,Four-Way Intersection,3,1,2,3,0,,,36,1,11,1.00,1,1,0,0,0,0,0.0,0,Disabling Damage,6.0,Towed Due to Disabling Damage,6,1.0,12,12.0
390844,61,Not an Intersection,2,2,6,1,0,,0.0,35,1,11,1.00,1,0,0,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,2.0,12,12.0
390928,119,Not an Intersection,2,10,1,1,19,0.0,0.0,57,1,11,0.50,1,0,0,0,0,0,0.0,0,Disabling Damage,66.0,Towed Due to Disabling Damage,6,2.0,12,12.0
470594,37,Not an Intersection,1,10,16,1,14,,,49,1,11,1.00,1,0,1,1,0,0,998.0,0,Disabling Damage,20.0,Towed Due to Disabling Damage,6,1.0,12,12.0
470822,157,Four-Way Intersection,3,10,23,3,0,,,62,1,11,0.50,1,0,0,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
180327,157,Four-Way Intersection,1,1,9,7,0,,,80,1,11,0.50,1,0,0,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
80350,5,Four-Way Intersection,1,1,15,4,0,,0.0,22,1,11,1.00,1,0,1,0,0,0,40.0,0,Disabling Damage,2.0,Towed Due to Disabling Damage,6,1.0,12,12.0
450464,41,Four-Way Intersection,4,10,6,4,0,,,28,1,11,1.00,1,0,1,0,0,0,10.0,0,Disabling Damage,2.0,Towed Due to Disabling Damage,6,2.0,12,12.0
80200,31,Four-Way Intersection,1,1,15,4,0,,0.0,71,1,11,1.00,1,0,1,0,0,0,15.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
483040,441,Not an Intersection,2,5,18,4,0,1.0,0.0,71,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,2.0,12,12.0
220101,109,Not an Intersection,1,1,11,3,0,0.0,0.0,69,1,11,0.50,1,0,0,0,0,0,10.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,0.0,12,12.0
170394,197,Not an Intersection,1,1,16,1,0,,,31,1,11,0.50,1,0,1,0,0,0,97.0,1,Disabling Damage,16.0,Towed Due to Disabling Damage,6,1.0,12,12.0
120437,81,Not an Intersection,1,2,16,3,0,,,51,1,11,1.00,1,0,1,0,0,0,55.0,0,Disabling Damage,16.0,Towed Due to Disabling Damage,6,2.0,12,12.0
290126,77,Four-Way Intersection,1,10,8,3,0,0.0,0.0,84,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
10139,43,Not an Intersection,1,10,11,3,0,,0.0,21,1,11,1.00,1,0,1,0,0,0,65.0,0,Disabling Damage,3.0,Towed Due to Disabling Damage,6,1.0,12,12.0
482995,29,Not an Intersection,1,1,13,4,0,,,72,1,11,1.00,1,0,0,0,0,0,998.0,0,Disabling Damage,20.0,Towed Due to Disabling Damage,6,0.0,12,12.0
390651,35,Not an Intersection,1,1,12,5,0,1.0,0.0,27,1,11,0.50,1,0,1,0,0,0,60.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
130655,89,Four-Way Intersection,1,1,7,6,0,,0.0,65,1,11,0.50,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
220024,55,Four-Way Intersection,3,10,19,7,0,1.0,0.0,51,1,11,1.00,1,0,1,0,1,0,999.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
320234,3,Four-Way Intersection,1,1,8,4,14,,,26,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,2.0,Towed Due to Disabling Damage,6,1.0,12,12.0
61577,65,Not an Intersection,1,1,14,4,0,,,23,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
61368,65,Four-Way Intersection,3,1,4,4,0,,,34,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
50431,125,Not an Intersection,1,2,7,4,0,,0.0,24,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,14.0,Towed Due to Disabling Damage,6,2.0,12,12.0
490038,35,Four-Way Intersection,4,1,7,3,0,1.0,0.0,73,1,11,1.00,1,0,1,0,0,0,15.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
220336,57,Not an Intersection,2,1,20,4,0,2.0,1.0,30,1,11,1.00,1,0,1,0,0,0,55.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
270010,141,Four-Way Intersection,1,1,12,3,0,,,63,1,11,1.00,1,0,1,0,0,0,999.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
482672,423,Not an Intersection,1,10,9,3,0,,,52,1,11,1.00,1,0,1,0,1,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,2.0,12,12.0
490221,35,Four-Way Intersection,3,1,18,4,0,0.0,0.0,77,1,11,0.50,1,0,1,0,0,0,999.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
130833,51,Four-Way Intersection,1,2,17,4,0,1.0,0.0,68,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,2.0,12,12.0
10286,115,Not an Intersection,1,1,14,4,0,1.0,0.0,53,1,11,0.67,1,0,0,0,0,0,0.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
220668,95,T-Intersection,2,1,17,3,0,1.0,0.0,66,1,11,0.50,1,0,1,0,0,0,65.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
200256,173,Four-Way Intersection,1,1,15,4,0,,,56,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
320057,3,Four-Way Intersection,1,10,15,4,0,,,19,1,11,1.00,1,0,1,0,0,0,39.0,1,Disabling Damage,1.0,Towed Due to Disabling Damage,6,1.0,12,12.0
61386,107,Not an Intersection,1,1,17,2,0,,,28,1,11,1.00,1,0,1,0,0,0,999.0,0,Disabling Damage,14.0,Towed Due to Disabling Damage,6,1.0,12,12.0
390920,23,Four-Way Intersection,1,1,12,3,0,,0.0,72,1,11,0.50,1,0,0,0,0,0,10.0,0,Disabling Damage,14.0,Towed Due to Disabling Damage,6,1.0,12,2.0
470788,149,T-Intersection,1,1,10,4,0,,,66,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,14.0,Towed Due to Disabling Damage,6,1.0,12,12.0
421051,29,T-Intersection,3,1,4,4,0,,,28,1,11,0.50,1,0,1,1,0,0,45.0,0,Disabling Damage,5.0,Towed Due to Disabling Damage,6,1.0,12,12.0
320033,3,Four-Way Intersection,3,1,1,3,0,,0.0,18,1,11,1.00,1,1,1,0,1,0,25.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
481539,27,Four-Way Intersection,3,1,23,4,0,,,19,1,11,1.00,1,0,1,0,1,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
290370,27,Four-Way Intersection,1,1,16,3,0,,0.0,92,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,2.0,Towed Due to Disabling Damage,6,1.0,12,12.0
340414,7,T-Intersection,3,1,21,3,0,,0.0,53,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
450744,63,Four-Way Intersection,1,1,18,3,0,,,75,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
210591,15,Not an Intersection,1,1,13,7,0,1.0,0.0,39,1,11,1.00,1,0,0,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
530361,3,Four-Way Intersection,1,1,18,7,0,,0.0,22,1,11,1.00,1,0,0,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
220564,103,Not an Intersection,1,1,6,3,0,1.0,0.0,23,1,11,1.00,1,0,1,0,0,0,55.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
180787,97,Four-Way Intersection,1,1,13,7,0,,,72,1,11,0.50,1,0,0,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,19.0
310027,55,Four-Way Intersection,5,1,17,4,0,,,35,1,11,1.00,1,0,1,0,0,0,998.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,42.0
450079,7,Not an Intersection,2,1,19,6,0,1.0,1.0,34,1,11,0.50,1,0,1,0,0,0,55.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
170629,93,Four-Way Intersection,2,1,23,5,14,,,19,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
150045,9,T-Intersection,3,1,20,3,0,1.0,0.0,72,1,11,1.00,1,0,1,0,0,0,999.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
482673,27,T-Intersection,1,1,12,4,0,0.0,0.0,60,1,11,1.00,1,1,0,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
170505,77,Four-Way Intersection,1,1,15,3,0,,,76,1,11,1.00,1,0,0,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
280217,35,T-Intersection,1,10,15,3,0,,0.0,53,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,28.0,Towed Due to Disabling Damage,6,2.0,12,12.0
62803,71,Four-Way Intersection,1,1,7,3,0,,,26,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
450730,3,Not an Intersection,1,1,16,4,0,,,60,1,11,1.00,1,0,0,0,0,0,999.0,0,Disabling Damage,30.0,Towed Due to Disabling Damage,6,2.0,12,12.0
290686,47,Not an Intersection,3,1,20,4,0,1.0,0.0,64,1,11,0.50,1,0,0,0,0,0,998.0,0,Disabling Damage,30.0,Towed Due to Disabling Damage,6,0.0,12,2.0
490182,35,Four-Way Intersection,1,1,11,5,0,1.0,0.0,56,1,11,1.00,1,0,1,0,0,0,65.0,0,Disabling Damage,2.0,Towed Due to Disabling Damage,6,1.0,12,12.0
390583,113,Four-Way Intersection,3,1,21,4,0,0.0,0.0,22,1,11,1.00,1,0,1,0,0,0,35.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
120007,99,T-Intersection,3,2,19,7,0,,,30,1,11,1.00,1,0,1,0,0,0,10.0,0,Disabling Damage,14.0,Towed Due to Disabling Damage,6,2.0,12,12.0
340320,1,Not an Intersection,5,1,19,3,0,,,45,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
481330,201,Four-Way Intersection,1,2,18,1,0,,,55,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,2.0,12,12.0
420112,7,Not an Intersection,3,8,7,4,0,,0.0,58,1,11,1.00,1,0,1,0,0,0,999.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,4.0,12,12.0
320153,3,Four-Way Intersection,1,1,7,3,0,0.0,0.0,53,1,11,1.00,1,1,0,0,0,0,34.0,0,Disabling Damage,52.0,Towed Due to Disabling Damage,6,1.0,12,2.0
190185,111,Four-Way Intersection,1,1,7,3,0,,,16,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
210106,117,Not an Intersection,2,10,7,7,0,0.0,0.0,35,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,3.0,Towed Due to Disabling Damage,6,1.0,12,12.0
100073,3,Not an Intersection,1,10,13,3,0,,,18,1,11,0.50,1,0,1,0,1,0,998.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
260407,3,Four-Way Intersection,1,1,19,4,0,,,50,1,11,0.50,1,0,0,0,0,0,998.0,0,Disabling Damage,15.0,Towed Due to Disabling Damage,6,1.0,12,12.0
260242,163,Not an Intersection,5,1,21,3,0,,0.0,71,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,0.0,12,12.0
260496,125,Not an Intersection,1,2,15,2,0,,,17,1,11,1.00,1,0,0,0,1,0,998.0,1,Disabling Damage,2.0,Towed Due to Disabling Damage,6,2.0,12,12.0
300202,111,Not an Intersection,1,1,11,3,0,1.0,0.0,71,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,20.0,Towed Due to Disabling Damage,6,1.0,12,12.0
481660,439,Four-Way Intersection,1,1,13,3,0,2.0,1.0,49,1,11,0.50,1,0,1,0,0,0,998.0,0,Minor Damage,4.0,Towed Not Due to Disabling Damage,6,1.0,12,12.0
483250,201,Not an Intersection,3,1,1,3,0,1.0,0.0,45,1,11,0.50,1,0,0,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
420184,3,Not an Intersection,1,1,16,3,0,1.0,0.0,72,1,11,0.50,1,0,1,0,0,0,999.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,1.0,12,12.0
480470,201,Four-Way Intersection,3,10,19,4,0,,,16,1,11,1.00,1,0,1,0,0,0,998.0,1,Disabling Damage,31.0,Towed Due to Disabling Damage,6,1.0,12,12.0
220079,53,Not an Intersection,4,5,6,1,0,,1.0,18,1,11,1.00,1,1,1,0,0,0,999.0,0,Disabling Damage,31.0,Towed Due to Disabling Damage,6,2.0,12,12.0
483225,201,Four-Way Intersection,3,10,1,4,0,1.0,0.0,28,1,11,0.50,1,0,1,1,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,6,8.0,12,12.0
483237,201,Four-Way Intersection,3,10,2,4,0,0.0,0.0,51,1,11,0.50,1,0,0,0,0,0,998.0,0,Disabling Damage,30.0,Towed Due to Disabling Damage,6,2.0,12,12.0
420322,69,T-Intersection,1,1,15,99,0,0.0,0.0,67,1,11,1.00,1,0,1,0,0,0,999.0,0,Disabling Damage,14.0,Towed Due to Disabling Damage,6,1.0,12,12.0
240412,33,Not an Intersection,1,1,16,4,0,,,30,1,11,0.50,1,0,0,0,0,0,998.0,1,Disabling Damage,31.0,Towed Due to Disabling Damage,1,1.0,12,12.0
220279,71,Not an Intersection,3,1,22,4,0,,,27,1,11,1.00,1,0,1,0,0,0,998.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
61774,65,Not Reported,1,1,12,3,20,,,33,1,11,0.50,1,0,1,1,0,0,55.0,1,Disabling Damage,3.0,Towed Due to Disabling Damage,1,1.0,12,12.0
120944,97,Four-Way Intersection,2,1,1,3,0,,,42,1,11,1.00,1,1,1,0,0,0,45.0,0,Disabling Damage,1.0,Towed Due to Disabling Damage,1,1.0,12,12.0
220008,19,Not an Intersection,3,1,23,5,0,,0.0,22,1,11,1.00,1,0,1,0,0,0,70.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
61388,73,Not an Intersection,2,1,3,1,0,,,27,1,11,0.50,1,0,0,1,0,0,0.0,0,Disabling Damage,3.0,Towed Due to Disabling Damage,1,1.0,12,12.0
240044,3,Not an Intersection,2,1,2,1,0,,,39,1,11,0.50,1,0,0,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,2.0
122738,105,Not an Intersection,1,1,19,3,0,,,23,1,11,1.00,1,1,0,1,0,0,998.0,1,Disabling Damage,3.0,Towed Due to Disabling Damage,1,1.0,12,1.0
121778,69,T-Intersection,2,1,20,3,0,,,31,1,11,1.00,1,0,1,0,0,0,15.0,0,Disabling Damage,14.0,Towed Due to Disabling Damage,1,1.0,12,12.0
480199,201,Not an Intersection,3,10,3,2,0,,,19,1,11,1.00,1,0,1,1,0,0,73.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
510146,760,Not an Intersection,1,1,14,4,0,1.0,0.0,64,1,11,1.00,1,0,0,0,0,0,999.0,0,Disabling Damage,3.0,Towed Due to Disabling Damage,1,1.0,12,12.0
61366,37,Not an Intersection,3,1,3,2,0,,,28,1,11,1.00,1,0,0,0,0,0,999.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
482342,29,Four-Way Intersection,3,1,6,3,0,,,52,1,11,0.50,1,0,1,1,0,0,998.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
483176,453,Four-Way Intersection,2,1,18,3,0,,,33,1,11,1.00,1,0,0,1,0,0,998.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
420491,45,Not an Intersection,3,1,23,1,0,,-23.0,33,1,11,1.00,1,0,1,1,0,0,999.0,0,Disabling Damage,6.0,Towed Due to Disabling Damage,1,1.0,12,12.0
121847,127,Not an Intersection,3,1,18,1,0,,,29,1,11,0.50,1,0,1,1,0,0,60.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
61634,71,Not an Intersection,2,1,21,1,3,,,65,1,11,1.00,1,0,1,0,0,0,999.0,1,Disabling Damage,20.0,Towed Due to Disabling Damage,1,1.0,12,12.0
60304,65,Not an Intersection,2,1,3,1,0,,,26,1,11,0.50,1,0,0,0,0,0,108.0,1,Disabling Damage,2.0,Towed Due to Disabling Damage,1,1.0,12,12.0
180693,39,Not an Intersection,2,10,21,3,0,,,24,1,11,1.00,1,1,0,1,0,0,998.0,1,Disabling Damage,1.0,Towed Due to Disabling Damage,1,1.0,12,12.0
50160,119,Not an Intersection,2,1,1,2,0,,1.0,31,1,11,0.50,1,1,0,0,0,0,0.0,0,Disabling Damage,14.0,Towed Due to Disabling Damage,1,1.0,12,12.0
240054,5,Four-Way Intersection,3,1,1,3,0,,,24,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,14.0,Towed Due to Disabling Damage,1,1.0,12,12.0
490147,35,Four-Way Intersection,1,1,17,7,0,,3.0,34,1,11,0.50,1,0,1,0,0,0,999.0,0,Functional Damage,14.0,Towed Not Due to Disabling Damage,1,1.0,12,43.0
130073,97,Four-Way Intersection,1,1,15,3,0,,0.0,50,1,11,0.50,1,0,1,1,1,0,71.0,1,Disabling Damage,15.0,Towed Due to Disabling Damage,1,1.0,12,12.0
481266,201,Not an Intersection,2,1,2,1,0,,,27,1,11,1.00,1,0,1,1,0,0,998.0,0,Disabling Damage,15.0,Towed Due to Disabling Damage,1,1.0,12,12.0
120542,57,Four-Way Intersection,3,1,3,7,0,,,25,1,11,0.50,1,0,0,0,0,0,10.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
122653,57,Not an Intersection,2,1,20,1,0,,,46,1,11,1.00,1,0,1,0,0,0,85.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
482578,113,Not an Intersection,2,1,0,2,0,,,40,1,11,1.00,1,0,1,1,0,0,998.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
40418,13,Not an Intersection,2,1,21,3,0,,,49,1,11,0.50,1,0,0,1,0,0,998.0,1,Disabling Damage,30.0,Towed Due to Disabling Damage,1,1.0,12,12.0
62253,37,Not an Intersection,1,1,7,1,0,,,54,1,11,1.00,1,0,1,1,0,0,90.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,21.0
360686,59,T-Intersection,4,1,5,3,0,,0.0,24,1,11,0.50,1,0,1,0,0,0,999.0,1,Not Reported,14.0,Towed Due to Disabling Damage,1,1.0,12,12.0
61155,71,Not an Intersection,4,1,5,1,0,,,24,1,11,1.00,1,0,0,1,0,0,0.0,0,Disabling Damage,2.0,Towed Due to Disabling Damage,1,1.0,12,12.0
61812,1,Not an Intersection,2,1,4,3,28,,,65,1,11,1.00,1,0,0,0,0,0,11.0,0,Disabling Damage,5.0,Towed Due to Disabling Damage,1,1.0,12,12.0
62911,37,Not an Intersection,3,1,23,1,0,,,23,1,11,1.00,1,0,1,0,0,0,68.0,0,Functional Damage,5.0,Towed Not Due to Disabling Damage,1,1.0,12,12.0
62880,37,Not an Intersection,3,1,5,2,0,,,35,1,11,1.00,1,0,1,1,0,0,83.0,1,Disabling Damage,5.0,Towed Due to Disabling Damage,1,1.0,12,12.0
60460,37,T-Intersection,1,10,12,3,0,,,69,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
510212,95,Four-Way Intersection,1,1,13,4,0,,0.0,84,1,11,1.00,1,1,1,0,0,0,999.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
122609,115,Not an Intersection,3,1,1,7,0,,,24,1,11,0.50,1,0,1,0,0,0,45.0,0,Disabling Damage,6.0,Towed Due to Disabling Damage,1,1.0,12,12.0
420408,133,Four-Way Intersection,3,1,21,3,0,,,34,1,11,1.00,1,0,1,1,0,0,45.0,1,Disabling Damage,4.0,Towed Due to Disabling Damage,1,1.0,12,12.0
61005,37,T-Intersection,3,10,22,3,0,,,32,1,11,1.00,1,0,1,0,0,0,998.0,0,Disabling Damage,4.0,Towed Due to Disabling Damage,1,2.0,12,12.0
